restaurant_name,cuisines,avg_cost_for_two,has_table_booking,has_online_delivery,price_range,rating,votes
Saptagiri,Fast Food,900,True,False,2,2.8,10
Spice Hut,Fast Food,500,False,False,2,2.9,15
Taste of Vishal,Multicuisine,900,True,False,2,2.9,6
The Tandoori Night,Multicuisine,300,False,False,1,2.8,5
Traffic Jaam,Multicuisine,550,False,False,2,2.9,5
Tripti,Multicuisine,1000,True,False,3,3.1,16
Uttaranchal Dhaba & Restaurant,North Indian,200,False,False,1,2.9,5
Wah Ji Wah,Multicuisine,450,False,False,1,2.9,6
Resto 37,Fast Food,700,False,False,2,3.9,23
The Cavalry Bar - Maidens Hotel,Finger Food,2000,True,False,4,2.7,17
The Curzon Room - Maidens Hotel,Multicuisine,3200,True,False,4,3.4,39
The Garden Terrace - Maidens Hotel,Multicuisine,3000,True,False,4,3.3,57
Ama Rabsel House,Multicuisine,500,False,False,2,3.0,8
Cafe Plus,Cafe,500,False,False,2,3.2,13
Hornbill,Chinese,450,False,False,1,3.1,7
Orange Cafe & Restaurant,Chinese,450,False,False,1,3.1,8
33 Food,North Indian,700,False,True,2,3.2,93
Burger Point,Fast Food,400,False,False,1,3.3,78
Cafe Blur,Multicuisine,450,False,False,1,3.1,7
Cafe Coffee Day,Cafe,450,False,False,1,2.5,52
Cafe Rendezvous,Multicuisine,1550,True,True,3,3.3,191
Cakes & Bakes,Cafe,500,False,False,2,3.4,75
Chatorey Chacha,Multicuisine,350,False,False,1,3.3,51
Chilli Dragon,Multicuisine,650,False,True,2,3.3,35
DCK- Dana Choga's Kitchen,North Indian,800,False,True,2,3.4,297
Divya's Rimpy Restaurant,Multicuisine,800,False,False,2,3.2,245
Express Dhaba,Multicuisine,650,False,True,2,2.7,68
Go Foodie,Multicuisine,500,False,False,2,3.3,105
Health Pan,Healthy Food,200,False,True,1,3.4,45
Karim's,North Indian,800,True,True,2,3.0,183
Karuna,South Indian,200,False,False,1,3.0,15
Kathi,Fast Food,400,False,True,1,2.8,75
King Chilly Kitchen,Chinese,400,False,True,1,3.2,17
Kolhapuri Veg Non-Veg Foods,West Indian,300,False,True,1,3.3,20
Mehfil Dhaba,Fast Food,300,False,False,1,3.4,214
Moti Mahal Delux - Legendary Culinary,Multicuisine,600,False,True,2,2.6,146
Open Oven,Fast Food,250,False,True,1,3.4,103
Paapi Paet,Fast Food,550,False,True,2,3.3,250
Pepper Corn Express,Fast Food,800,False,True,2,3.4,50
Pinch Of China,Chinese,400,False,False,1,3.2,14
Pizza Hut Delivery,Fast Food,800,False,True,2,2.8,120
Punjabee's Darbar,Multicuisine,700,False,True,2,3.0,34
Ramjee's,Multicuisine,150,False,True,1,3.3,62
Rollmaal,Fast Food,500,False,True,2,3.4,218
Shaolin,Chinese,800,False,True,2,3.4,217
Subway,Fast Food,500,False,True,2,2.8,183
The Chocolate Room,Multicuisine,850,True,True,2,3.4,155
The Delhi Heights,Multicuisine,800,True,True,2,2.8,198
Thok (The House of Kakori),Multicuisine,600,False,True,2,3.4,485
Uloo,Multicuisine,600,False,True,2,3.2,134
Vadapav Junction & More,Fast Food,350,False,True,1,3.3,37
Behrouz Biryani,Biryani,600,False,True,2,3.6,61
Beliram Degchiwala,Multicuisine,900,False,True,2,3.5,226
Bhukkhar,Multicuisine,500,False,True,2,3.9,100
Biryani Blues,Multicuisine,1000,False,True,3,3.9,113
Bun Intended,Fast Food,850,False,True,2,3.9,50
Casa Asia,Chinese,650,False,True,2,3.8,306
Chic Fish,Multicuisine,750,False,True,2,3.5,361
Dunkin' Donuts,Fast Food,600,False,True,2,3.6,290
Farratta,Multicuisine,800,False,True,2,3.7,93
Flavors of Chennai,South Indian,400,False,True,1,3.7,370
Food For Thought,Multicuisine,700,False,True,2,3.8,55
FreshMenu,Multicuisine,600,False,True,2,3.7,132
Giani's,Multicuisine,400,False,True,1,3.7,145
Gopala,Multicuisine,250,False,False,1,3.8,45
Green Chick Chop,Fast Food,350,False,False,1,3.5,52
Hunger Must Die,Multicuisine,500,False,True,2,3.7,99
Kolkata Kathi Roll,Fast Food,150,False,False,1,3.6,82
Max Grille and Kitchen,Multicuisine,850,True,True,2,3.5,99
Moti Sweets,Multicuisine,100,False,False,1,3.6,114
Nazeer Foods,Multicuisine,650,False,False,2,3.6,427
Nikashee,Multicuisine,600,False,False,2,3.7,408
Noodle Box,Multicuisine,700,False,True,2,3.5,60
Pema's,Multicuisine,700,False,True,2,3.6,412
Plumber - The Lounge,Multicuisine,1500,False,False,3,3.9,38
Pudding & Pie,Fast Food,450,False,False,1,3.7,137
RP's Restaurant,Multicuisine,700,False,True,2,3.5,259
Soi Thai,Asian,1500,False,True,3,3.6,148
Speedy Chow,Multicuisine,850,False,True,2,3.6,268
Stoned Age Kitchen,European,400,False,True,1,3.9,91
Suribachi,Multicuisine,1500,True,True,3,3.5,104
Swagath,Multicuisine,1500,True,False,3,3.5,168
The Delhi Canteen,Multicuisine,1000,True,True,3,3.6,305
The Grill Kitchen,North Indian,650,False,True,2,3.8,75
The Midnight Heroes,Fast Food,950,False,True,2,3.7,41
The Salad Bowl,Healthy Food,800,False,True,2,3.5,34
Domino's Pizza,Fast Food,700,False,False,2,2.3,185
Food Army,Multicuisine,450,False,True,1,2.3,18
Moti Restaurant,Multicuisine,550,False,True,2,2.4,137
New Baba Da Dhaba,Multicuisine,400,False,True,1,2.0,84
Tunday Kababi,North Indian,600,False,True,2,2.2,182
Dilli BC,North Indian,700,False,True,2,4.4,84
Litti.In,East Indian,300,False,True,1,4.0,308
Nizam's Kathi Kabab,Fast Food,900,True,True,2,4.0,153
Pepper Kitchen,Multicuisine,500,False,True,2,4.0,244
Rustom's Cafe & Bakery,Multicuisine,700,False,True,2,4.1,84
Salad Days,Healthy Food,800,False,True,2,4.0,255
Stop My Starvation,Cafe,300,False,True,1,4.3,126
Sushi Junction,Multicuisine,1000,False,True,3,4.0,53
Vero Gusto,Fast Food,250,False,True,1,4.1,135
Snack Junction,Chinese,300,False,False,1,3.2,10
Turant,Chinese,300,False,False,1,3.3,47
Aromas of Pind,Multicuisine,1200,True,True,3,4.2,278
Apna Dhaba and Caters,North Indian,300,False,False,1,3.2,20
Green Chick Chop,Fast Food,350,False,True,1,2.7,7
Jai Shree Durga South Indian Corner,Multicuisine,350,False,False,1,3.0,6
Malabar Catering House,Multicuisine,400,False,False,1,3.2,13
Meenakshi Bhawan,Multicuisine,300,False,False,1,3.1,14
New Raja Sweets,Multicuisine,150,False,False,1,2.9,18
Pizza Treat,Fast Food,250,False,False,1,3.0,6
Pudding & Pie,Fast Food,450,False,False,1,3.1,7
Rita Chinese Food,Chinese,350,False,False,1,3.1,10
Vibes of Punjab,Multicuisine,700,False,False,2,3.2,21
Ramji Di Hatti & Caterers,North Indian,350,False,False,1,3.5,25
Spicy Tadka,Multicuisine,600,False,True,2,3.5,24
9 is Mine,Fast Food,300,False,True,1,2.6,4
Aashirwad,Multicuisine,450,False,False,1,3.2,19
Aggarwal Sweet & Bakers,Multicuisine,150,False,False,1,2.9,5
Amit Hotel,North Indian,150,False,False,1,2.9,7
Angrezee Dhaba,Multicuisine,350,False,True,1,2.8,7
Ankur Family Restaurant,North Indian,300,False,False,1,2.9,4
Bansal Sweet,Multicuisine,150,False,False,1,2.7,20
Baskin Robbins,Ice Cream,300,False,True,1,3.1,13
Caravan Resto Bar,Multicuisine,1100,True,True,3,3.2,51
Celebration Multi Cuisine Restaurant,Multicuisine,500,False,False,2,2.7,14
Chatto Chapati,North Indian,250,False,False,1,3.0,8
Chawla's�_,North Indian,750,True,False,2,2.7,29
China Town,Chinese,300,False,True,1,2.7,11
China Town,Chinese,350,False,False,1,2.7,28
Dazzle Pastry Shop,Fast Food,150,False,False,1,2.6,25
Delicacy Foods,Multicuisine,650,False,False,2,3.2,86
Dolphin Rolls,Fast Food,200,False,False,1,2.9,6
Durbar Restaurant,Multicuisine,500,False,False,2,2.7,33
Ever Green Pastry Shop,Cafe,200,False,False,1,3.1,34
Evergreen Sweets Corner,Multicuisine,100,False,False,1,3.0,8
Great Plates By AJ,Multicuisine,900,True,True,2,3.1,77
Green Chick Chop,Fast Food,350,False,False,1,3.2,24
Haqeem's,North Indian,250,False,False,1,2.7,14
Himalaya Food Corner,Multicuisine,500,False,False,2,2.7,46
Hot Joint Fast Food,Fast Food,350,False,False,1,2.6,61
Hyderabadi Dum Biryani,Multicuisine,650,False,True,2,2.7,60
Kasturi Family Restaurant,Multicuisine,400,False,True,1,3.0,20
Kerala Cafe,South Indian,300,False,False,1,3.3,45
Keuchen Paradise,Cafe,300,False,True,1,2.8,8
Kook For Health,Multicuisine,500,False,True,2,3.3,21
Lahorian's Sweets & Bakers,Multicuisine,250,False,False,1,2.9,5
Mr. Baker's,Fast Food,100,False,False,1,3.0,22
Night Food Delivery,Multicuisine,500,False,True,2,2.7,5
Nine 2 Nine Snacks & Restaurant,Multicuisine,250,False,False,1,2.9,5
Punjabi Mirch,North Indian,400,False,False,1,3.0,4
Rasoi The Food Express,Multicuisine,600,False,True,2,2.6,53
Republic of Chicken,Fast Food,400,False,False,1,2.8,11
Sandwichai,Fast Food,350,False,True,1,3.3,58
SB's Raisins,Fast Food,350,False,True,1,2.8,15
Shanghai Kitchen,Fast Food,300,False,False,1,3.1,26
Shiv Shakti Restaurant,Multicuisine,200,False,False,1,3.0,18
Smoky Chettinad,South Indian,600,False,False,2,2.8,49
Spice Fusion,North Indian,400,False,False,1,3.1,7
Sweet Toof Designer Cakes,Cafe,250,False,False,1,3.1,7
The Chef,Multicuisine,600,False,True,2,3.2,23
The Edge Cafe,Fast Food,400,False,True,1,3.1,53
The Epicure - Fraser Suites,Multicuisine,2000,True,False,4,3.1,80
Udupidarshini Veg Restaurant,Multicuisine,550,False,True,2,3.4,33
36 lebzelter,Cafe,150,False,False,1,3.7,39
Baked Buns,Fast Food,500,False,True,2,3.6,165
Freakin Beans,Cafe,250,False,False,1,3.7,72
Nutri Cafe,Fast Food,500,False,True,2,3.7,49
Senorita's,Multicuisine,550,False,False,2,3.7,57
Village - The House of Food,Fast Food,300,False,True,1,3.7,65
Cafe Coffee Day,Cafe,450,False,False,1,2.4,49
Food Fantasy,Fast Food,500,False,True,2,2.4,76
Just Chinese,Chinese,300,False,True,1,2.4,36
Agarwal Bikaneri Sweets,Multicuisine,100,False,False,1,3.1,12
Bikaner Sweets,Mithai,100,False,False,1,2.8,14
Breadz,Fast Food,300,False,True,1,3.3,48
Desi Jugaad,Multicuisine,350,False,False,1,3.2,12
Food Trax,Chinese,300,False,False,1,2.9,4
Hub Tub,Fast Food,300,False,False,1,3.0,7
Malabar Foods,Fast Food,500,False,True,2,2.7,49
Mitra Di Chaap,Fast Food,300,False,False,1,3.0,5
New Hyderabadi Biryani House,Multicuisine,500,False,True,2,2.5,25
New Madras Cafe,South Indian,250,False,False,1,2.8,11
Roll Club,Fast Food,250,False,False,1,3.2,44
Sanju Cool & Hot Hut,Multicuisine,250,False,False,1,2.8,8
Sethi's Kabab & Curries,North Indian,500,False,False,2,3.1,22
South Indian Fast Food,South Indian,300,False,False,1,3.3,23
Sweets and Spices,Fast Food,400,False,False,1,2.8,69
Urban Degchi Kitchen & Bar,Multicuisine,1000,True,True,3,2.6,94
Wah Ji Wah,Fast Food,400,False,True,1,3.1,81
Zaiqa Kathi Roll & Momos,Street Food,150,False,False,1,3.3,16
Duggal Snacks,Street Food,50,False,False,1,3.6,32
Granny's Flavour,Street Food,150,False,False,1,3.5,16
Moustache Coffee,Cafe,400,False,True,1,3.7,79
Pradeep Pav Bhaji,Street Food,200,False,False,1,3.8,94
Sandwich Factory,Cafe,500,False,True,2,3.9,254
Scorpio Cafe,Fast Food,400,False,True,1,3.7,410
Veggie-Licious,Fast Food,450,False,True,1,3.6,100
Slice Of Italy,Multicuisine,700,False,True,2,2.2,119
Anokha Chinese Hut,Multicuisine,700,False,False,2,2.6,27
Bobby Dhaba & Caterers,North Indian,450,False,False,1,3.1,5
Clever Fox Cafe,Multicuisine,900,True,False,2,3.0,25
Dana Pani,Multicuisine,300,False,False,1,2.8,4
Hotel Malabar,South Indian,300,False,False,1,3.0,24
Lumbini Fast Point,Fast Food,400,False,False,1,3.0,30
Mayur Restaurant,Multicuisine,400,False,False,1,2.8,19
MOC - The American Restaurant,Fast Food,400,False,False,1,2.6,35
Muradabadi Chicken Biryani,North Indian,450,False,False,1,3.3,28
New Aggarwal Sweet Corner,Mithai,100,False,False,1,2.7,11
Pizza Castle,Fast Food,500,False,True,2,2.7,29
Punjabi Dhaba,North Indian,200,False,False,1,3.0,6
Qureshi Chicken Corner,North Indian,200,False,False,1,3.0,6
Samarpan Fast Food,Chinese,300,False,False,1,2.9,9
Shaan-E-Tandoorz,North Indian,400,False,False,1,2.9,5
Sonu Sudh Bhojnalaya,North Indian,250,False,False,1,2.8,10
The Test,North Indian,500,False,False,2,2.9,4
True Blue,Multicuisine,900,True,False,2,3.3,26
Zaika Kathi Rolls,Fast Food,150,False,False,1,3.0,13
Baked Buns,Fast Food,500,False,True,2,3.5,90
Green Chick Chop,Fast Food,350,False,False,1,3.0,7
Mahara Hotel,Multicuisine,400,False,False,1,2.9,4
Malik Vegetarian Rasoi,North Indian,250,False,False,1,2.9,9
Yash Aadi Food Corner,Multicuisine,400,False,False,1,2.9,6
McDonald's,Fast Food,500,False,False,2,3.4,91
Moti Mahal Delux Tandoori Trail,Multicuisine,1000,True,True,3,3.2,151
Pizza Hut,Fast Food,1000,False,False,3,2.8,83
Dill's Chawla Chik-Inn,North Indian,700,False,False,2,2.9,4
Tandoori Zaaika,North Indian,500,False,False,2,3.0,4
Buzz,Multicuisine,2000,False,True,4,3.4,220
Lighthouse 13,Multicuisine,2100,True,False,4,3.4,570
Berco's,Multicuisine,1100,False,True,3,3.8,565
The Great Kabab Factory,North Indian,2200,True,True,4,3.5,498
The Tea Place by Manjushree,Multicuisine,700,False,False,2,4.1,92
Victoria,Multicuisine,1200,True,False,3,3.2,20
Munch Nation,Fast Food,350,False,True,1,3.8,727
"34, Chowringhee Lane",Fast Food,250,False,False,1,3.2,62
Any Time Food,Fast Food,400,False,True,1,2.6,52
Bikaner Sweet House,Mithai,200,False,False,1,3.2,16
Domino's Pizza,Fast Food,700,False,False,2,2.8,94
Giani,Multicuisine,400,False,True,1,2.9,39
Grand Plaza,Fast Food,800,False,True,2,3.3,255
Great Wall,Multicuisine,1200,False,False,3,2.7,47
Healthy Food Station,Multicuisine,400,False,True,1,3.1,25
Hostess Tasty Bites,Chinese,500,False,False,2,3.1,16
Hot Pot,Chinese,500,False,False,2,3.1,105
Kabab Factory,Multicuisine,700,False,False,2,3.0,12
Keventers,Beverages,400,False,False,1,3.1,17
Krishna Sweet House,Multicuisine,200,False,False,1,3.3,32
Mitraz,Multicuisine,850,True,True,2,3.4,101
Nut Khut Chaats & Snacks,Fast Food,300,False,False,1,3.2,8
Subway,Fast Food,500,False,True,2,3.4,68
The Host,Chinese,450,False,False,1,2.7,20
Chacha Di Hatti,Street Food,100,False,False,1,3.7,78
Cocoberry,Cafe,300,False,False,1,3.5,62
Eating Corner,Fast Food,300,False,False,1,3.7,142
El Posto,Cafe,300,False,False,1,3.5,41
McDonald's,Fast Food,500,False,True,2,3.6,122
Pizza Station,Italian,300,False,False,1,3.5,20
Puri Bakers,Fast Food,300,False,False,1,3.7,128
JAIL - Behind The Bar,Multicuisine,1600,True,True,3,4.1,155
Curry Shurry,North Indian,600,False,True,2,3.3,28
Frontier,Cafe,200,False,False,1,3.2,15
Hari Om Bhojnalaya,North Indian,400,False,False,1,3.2,21
Nirmal's,Chinese,400,False,False,1,2.7,9
Sardar A Pure Meat Shop,Fast Food,150,False,False,1,2.8,13
The Dragon Hucks,Chinese,800,True,False,2,3.3,97
Green Chick Chop,Fast Food,350,False,False,1,3.5,38
New Arjun Bombay Pav Bhaji,Street Food,250,False,False,1,3.8,234
Madaari,Multicuisine,1200,True,False,3,4.3,113
Amritsari Express,North Indian,400,False,False,1,3.4,33
Barista,Cafe,650,False,False,2,3.1,18
Baskin Robbins,Ice Cream,300,False,False,1,3.1,6
Bikano's Chat Cafe,Multicuisine,500,False,False,2,2.7,31
Burger Singh,Fast Food,500,False,True,2,3.3,19
Cafe Grub,Fast Food,300,False,False,1,3.2,13
Chicago Pizza,Fast Food,800,False,False,2,2.9,48
Cocoberry,Cafe,300,False,False,1,3.1,25
Dosa Plaza,South Indian,400,False,False,1,3.2,13
Karim's,North Indian,700,False,False,2,3.3,79
Kebab Xpress,North Indian,600,False,False,2,3.2,32
Keventers,Beverages,400,False,False,1,3.3,11
KFC,Fast Food,500,False,True,2,2.6,87
Paranthas 21,Multicuisine,350,False,False,1,3.3,28
Subway,Fast Food,500,False,True,2,2.6,69
Wow! Momo,Chinese,350,False,False,1,3.2,41
Berco's,Multicuisine,1100,False,True,3,3.5,120
Dunkin' Donuts,Fast Food,600,False,False,2,3.5,107
Giani's,Multicuisine,400,False,False,1,3.5,33
The Beer Cafe,Multicuisine,1200,True,False,3,3.8,371
Basil Tree,Multicuisine,1000,True,True,3,2.4,96
Chaayos,Multicuisine,400,False,False,1,4.1,60
QD's Restaurant,Fast Food,800,False,True,2,4.1,137
Ada e Handi Restaurant,Multicuisine,700,False,True,2,2.6,34
Darjeeling Momos,Fast Food,250,False,False,1,2.9,22
Ingredients,North Indian,750,True,True,2,3.3,27
Al Quresh,North Indian,600,False,False,2,3.6,62
Angels in my Kitchen,Fast Food,350,False,True,1,3.5,57
Aapki Rasoi,North Indian,300,False,False,1,3.1,15
Bats On Delivery,Fast Food,700,False,False,2,3.1,17
Bimbo Cakes,Cafe,400,False,False,1,3.2,10
Burger Bros,Fast Food,300,False,False,1,3.1,21
Chinese Food Corner,Multicuisine,500,False,False,2,2.5,20
CL Snacks,Street Food,150,False,False,1,3.1,7
Kapoor's Sanjha Chulha,North Indian,500,False,False,2,3.0,5
King's,Ice Cream,150,False,False,1,3.2,7
Kumar Hotel,North Indian,700,False,False,2,3.4,57
Kumar Pastry Shop,Fast Food,300,False,False,1,3.2,31
Midnight Adda,North Indian,600,False,False,2,3.0,6
Mughlaai Daawat,Fast Food,550,False,False,2,2.9,8
Pindiwala,North Indian,500,False,False,2,3.0,4
Pipes & Hipes,Fast Food,900,True,False,2,3.0,8
Sai Rasoi,Multicuisine,500,False,False,2,3.1,9
Snaxpress Tastes & Cakes,Cafe,200,False,False,1,2.9,5
Veggie Adda,Fast Food,400,False,True,1,3.4,25
C L Corner,Street Food,100,False,True,1,3.8,85
Chin 10,Multicuisine,500,False,False,2,3.5,53
Kati Roll Cottage,Fast Food,200,False,True,1,3.7,39
Kings Kulfi,Ice Cream,150,False,False,1,3.7,39
Paramjeet Machi Wala,Multicuisine,700,False,False,2,3.6,99
Rajan Corner,South Indian,400,False,False,1,3.6,20
34 Parkstreet Lane,Fast Food,200,False,False,1,2.9,4
Bhikaram Bhujawala,Mithai,100,False,False,1,3.0,5
Chawla The Pastry Palace,Cafe,200,False,False,1,2.9,5
Food Box,Fast Food,300,False,False,1,3.0,4
Foody Box,Multicuisine,300,False,False,1,3.1,8
Giani,Multicuisine,300,False,False,1,3.1,9
Green Chick Chop,Fast Food,350,False,False,1,3.1,14
Heaven's Shawarma,Middle Eastern,200,False,False,1,3.0,6
Hyderabad Spl. Chicken Biryani Point,North Indian,350,False,False,1,3.0,4
Keshar,Multicuisine,400,False,False,1,3.0,4
Madras Cafe,Multicuisine,450,False,False,1,2.7,11
Milan Chole Bhature,Street Food,100,False,False,1,3.1,12
New Laxmi Sweets,Fast Food,200,False,False,1,2.8,11
Pasta Hub,Fast Food,250,False,False,1,3.1,7
Patna Roll Center,Fast Food,200,False,False,1,3.1,10
Refuel,Beverages,150,False,False,1,3.1,6
Saara Veg,Multicuisine,400,False,False,1,3.0,4
SGF - Spice Grill Flame,Multicuisine,500,False,False,2,3.1,8
Shivam Corner,North Indian,100,False,False,1,3.0,14
Swad Mubarak,North Indian,200,False,False,1,3.0,11
The Little Fork,Multicuisine,700,False,True,2,3.1,5
The Metro Fast Food,Chinese,250,False,True,1,2.6,6
Tibet Kujing,Chinese,400,False,False,1,2.9,11
Yummy Adda,North Indian,400,False,False,1,3.5,14
Asli Alam Muradabadi Biryani Centre,Biryani,250,False,False,1,2.8,22
Cafe Rasoi,North Indian,350,False,False,1,3.2,11
Chinese Food,Fast Food,250,False,False,1,2.9,8
Green Chick Chop,Fast Food,350,False,False,1,2.9,10
Hasty Tasty,Fast Food,400,False,False,1,3.3,86
Hunter's Kitchen,Multicuisine,1000,True,False,3,3.0,6
Manahang Restaurant,Multicuisine,500,False,False,2,3.2,12
Mezbaan Restaurant,Multicuisine,600,False,True,2,3.4,135
Moon Light Sweets,Multicuisine,200,False,False,1,3.3,16
North East Castle,Cafe,500,False,False,2,2.9,4
Pizza Point,Fast Food,350,False,False,1,2.9,10
Roll Point,Fast Food,200,False,False,1,2.8,7
Sanjha Tandoor,North Indian,700,False,False,2,2.8,17
Sayyam,Chinese,250,False,False,1,2.7,16
Shiv Bhojnalaya,Fast Food,250,False,False,1,2.8,12
Subway,Fast Food,500,False,True,2,3.4,78
Take Away,Chinese,400,False,False,1,2.9,20
Vedanta's,Multicuisine,650,False,False,2,2.7,66
Asian Chopstick,Multicuisine,400,False,False,1,3.5,27
Chinese Delights,Multicuisine,400,False,True,1,3.5,21
Dezertfox,Cafe,550,False,True,2,3.7,21
Anupam Restaurant,Multicuisine,500,False,True,2,2.3,32
Bobby Di Punjabi Rasoi,North Indian,150,False,False,1,2.9,4
Agarwal Sweets,Mithai,150,False,False,1,3.0,8
Aurangzeb Rd,North Indian,500,False,True,2,3.4,23
Bengali Sweet Corner,Multicuisine,200,False,False,1,3.0,7
Cafe Coffee Day,Cafe,450,False,False,1,2.6,23
Chinese K. Food,Chinese,300,False,False,1,2.9,4
Chocowell,Cafe,150,False,False,1,3.2,15
Choice,Multicuisine,500,False,False,2,3.0,4
Desi Street,Multicuisine,350,False,False,1,3.1,13
Enigma Lounge,Multicuisine,750,False,False,2,2.8,8
Flavors Of London,Fast Food,200,False,False,1,3.0,7
Frontier,Cafe,200,False,False,1,3.0,4
Green Chick Chop,Fast Food,350,False,False,1,3.2,16
Hot House Grill,Fast Food,300,False,True,1,3.2,10
Kanshi Ram Chole Kulche Wala,Street Food,150,False,False,1,3.4,13
Kents Fast Food,Fast Food,900,False,False,2,2.8,12
Paharia Meat & Chicken Shop,North Indian,250,False,False,1,2.8,12
Palji Corner,North Indian,150,False,False,1,3.3,30
Paratha Hi Paratha,North Indian,100,False,False,1,3.1,10
Picasso Roof Top,Multicuisine,1100,True,False,3,3.1,15
RK Dosa,South Indian,150,False,False,1,2.8,12
Sandoz,Multicuisine,600,False,True,2,2.6,32
Sardar Ji,North Indian,120,False,False,1,3.0,7
Satkar Fast Food,North Indian,200,False,False,1,2.8,20
Sweetheart Cupcakes,Cafe,150,False,False,1,3.1,21
The Earthen Grill,Multicuisine,350,False,False,1,3.2,14
Twenty Four Seven,Fast Food,300,False,False,1,2.8,14
Al Bake,North Indian,400,False,False,1,2.7,38
Americana Kitchen and Bar,Multicuisine,1900,True,False,3,2.8,105
Bawa Snacks Corner,North Indian,150,False,False,1,2.8,11
Bhimsain's Bengali Sweet House,Multicuisine,450,False,False,1,2.9,4
Cafe Coffee Day,Cafe,450,False,False,1,3.1,13
Cafe Coffee Day,Cafe,450,False,True,1,3.0,38
Dolce Gelato,Fast Food,300,False,True,1,3.2,9
Domino's Pizza,Fast Food,700,False,False,2,3.0,71
Gopala,Multicuisine,150,False,False,1,3.0,12
New Punjabi Khana,North Indian,200,False,False,1,3.1,8
New Vishal Corner,Fast Food,250,False,False,1,3.1,14
Punjabi Khana,North Indian,200,False,False,1,3.2,14
Rajshree,Multicuisine,250,False,False,1,3.1,11
Snack Junction,Multicuisine,250,False,False,1,3.0,27
Sona,Fast Food,400,False,False,1,3.4,29
Southy,South Indian,450,False,True,1,2.5,94
